6.701063746632335096e+02,1.650000000000000000e+03,1.000000000000000000e+03,2.750000000000000000e+03
1.808592008848734622e+03,1.800000000000000000e+03,1.000000000000000000e+03,1.250000000000000000e+03
1.693278180889949908e+03,1.000000000000000000e+02,2.500000000000000000e+03,5.000000000000000000e+03
8.392347967877140036e+02,7.000000000000000000e+02,3.500000000000000000e+03,2.500000000000000000e+03
1.080375431128345554e+03,7.500000000000000000e+02,3.500000000000000000e+03,1.750000000000000000e+03
3.025511097591170255e+02,9.000000000000000000e+02,3.250000000000000000e+03,3.250000000000000000e+03
2.093768056904806144e+03,4.000000000000000000e+02,1.750000000000000000e+03,2.750000000000000000e+03
1.763809084346565214e+03,1.000000000000000000e+03,2.250000000000000000e+03,1.250000000000000000e+03
3.541535643217139295e+01,9.000000000000000000e+02,2.750000000000000000e+03,5.000000000000000000e+03
1.647370159679616336e+03,6.500000000000000000e+02,2.750000000000000000e+03,1.750000000000000000e+03
-3.669890868016773311e+01,9.500000000000000000e+02,4.500000000000000000e+03,3.000000000000000000e+03
9.348167394751344546e+02,1.100000000000000000e+03,3.500000000000000000e+03,1.000000000000000000e+03
3.688529400261559203e+02,7.000000000000000000e+02,4.000000000000000000e+03,4.000000000000000000e+03
3.095108758353782832e+03,1.000000000000000000e+02,1.000000000000000000e+03,2.750000000000000000e+03
1.100450027130553281e+03,2.200000000000000000e+03,1.500000000000000000e+03,1.000000000000000000e+03
3.887982364672741824e+03,1.500000000000000000e+02,1.500000000000000000e+03,1.000000000000000000e+03
2.415279691204912524e+03,1.500000000000000000e+02,1.750000000000000000e+03,3.000000000000000000e+03
5.371089030189259574e+02,1.100000000000000000e+03,1.250000000000000000e+03,4.000000000000000000e+03
2.194125649001521197e+03,1.300000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03
8.172319089685079234e+02,5.500000000000000000e+02,2.250000000000000000e+03,5.000000000000000000e+03
2.145108112159232405e+02,9.500000000000000000e+02,3.750000000000000000e+03,2.750000000000000000e+03
1.554507760733224131e+03,1.500000000000000000e+02,3.250000000000000000e+03,4.250000000000000000e+03
8.178142461741608713e+02,1.100000000000000000e+03,1.000000000000000000e+03,3.750000000000000000e+03
1.045088921273125379e+03,7.000000000000000000e+02,3.250000000000000000e+03,2.250000000000000000e+03
5.592717783452317235e+02,7.000000000000000000e+02,2.500000000000000000e+03,4.500000000000000000e+03
8.841631145837964141e+02,6.000000000000000000e+02,2.250000000000000000e+03,4.250000000000000000e+03
3.337192846753966933e+03,5.000000000000000000e+02,1.250000000000000000e+03,1.250000000000000000e+03
2.328540031974494013e+03,1.200000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03
1.416517873383377264e+03,2.000000000000000000e+02,3.750000000000000000e+03,4.000000000000000000e+03
1.915239637059977213e+03,9.000000000000000000e+02,2.000000000000000000e+03,1.500000000000000000e+03
3.438144986627585240e+02,8.000000000000000000e+02,3.750000000000000000e+03,3.250000000000000000e+03
2.021169298164685642e+03,1.100000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
1.249552882955240420e+03,7.500000000000000000e+02,1.250000000000000000e+03,3.750000000000000000e+03
9.193073162228083675e+02,8.500000000000000000e+02,2.000000000000000000e+03,3.250000000000000000e+03
6.653169883143391417e+02,7.500000000000000000e+02,4.000000000000000000e+03,2.250000000000000000e+03
3.947969760204432987e+03,2.500000000000000000e+02,1.000000000000000000e+03,1.250000000000000000e+03
5.925436253804737134e+02,6.500000000000000000e+02,4.750000000000000000e+03,2.500000000000000000e+03
1.613705268376170352e+03,1.000000000000000000e+02,3.750000000000000000e+03,4.500000000000000000e+03
2.580090767066094486e+02,1.550000000000000000e+03,1.500000000000000000e+03,3.000000000000000000e+03
2.522742440692668424e+03,1.500000000000000000e+02,2.500000000000000000e+03,2.000000000000000000e+03
9.187404093193927110e+02,1.100000000000000000e+03,2.250000000000000000e+03,2.250000000000000000e+03
9.277537961076868669e+02,1.200000000000000000e+03,2.750000000000000000e+03,1.500000000000000000e+03
1.029003318226378724e+03,5.500000000000000000e+02,3.000000000000000000e+03,3.250000000000000000e+03
1.379322042966649860e+03,6.500000000000000000e+02,2.250000000000000000e+03,2.750000000000000000e+03
1.640975049507994299e+03,2.000000000000000000e+02,2.750000000000000000e+03,3.750000000000000000e+03
1.817235586555385453e+03,3.500000000000000000e+02,1.750000000000000000e+03,3.500000000000000000e+03
3.225076957151932220e+02,8.500000000000000000e+02,3.000000000000000000e+03,3.750000000000000000e+03
3.170993934124744555e+02,1.000000000000000000e+03,2.500000000000000000e+03,3.500000000000000000e+03
3.285571006430518537e+02,1.050000000000000000e+03,3.000000000000000000e+03,2.750000000000000000e+03
6.692185823212003015e+02,2.150000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
6.313638972181215649e+02,6.500000000000000000e+02,3.250000000000000000e+03,3.750000000000000000e+03
1.771021990695404384e+03,1.000000000000000000e+02,4.000000000000000000e+03,2.750000000000000000e+03
1.543453532378547607e+03,4.500000000000000000e+02,1.500000000000000000e+03,4.000000000000000000e+03
6.172396241453898256e+02,9.500000000000000000e+02,3.500000000000000000e+03,2.000000000000000000e+03
1.404747566438004469e+03,2.000000000000000000e+02,4.250000000000000000e+03,4.500000000000000000e+03
5.559388140379451215e+02,6.500000000000000000e+02,2.750000000000000000e+03,4.750000000000000000e+03
1.621875442258669864e+03,4.000000000000000000e+02,4.500000000000000000e+03,1.000000000000000000e+03
1.102385562608572400e+03,4.000000000000000000e+02,2.500000000000000000e+03,4.750000000000000000e+03
1.879821175450319060e+03,1.500000000000000000e+02,4.000000000000000000e+03,2.000000000000000000e+03
-4.753310180371045135e+01,1.150000000000000000e+03,3.500000000000000000e+03,2.750000000000000000e+03
2.038818693306657224e+03,1.500000000000000000e+02,1.250000000000000000e+03,4.500000000000000000e+03
2.376242050557784751e+03,4.000000000000000000e+02,2.750000000000000000e+03,1.250000000000000000e+03
2.571327284812632570e+02,9.000000000000000000e+02,2.250000000000000000e+03,4.500000000000000000e+03
1.261466567048588331e+03,6.000000000000000000e+02,4.500000000000000000e+03,1.000000000000000000e+03
1.627637377294879116e+03,2.000000000000000000e+02,3.500000000000000000e+03,3.000000000000000000e+03
1.320129830022729948e+03,5.500000000000000000e+02,3.750000000000000000e+03,1.750000000000000000e+03
6.197612392038990947e+02,1.050000000000000000e+03,1.250000000000000000e+03,4.000000000000000000e+03
1.212241362006590862e+03,1.250000000000000000e+03,2.750000000000000000e+03,1.000000000000000000e+03
6.552661107648436882e+02,5.500000000000000000e+02,4.000000000000000000e+03,4.750000000000000000e+03
5.024029143278312404e+01,1.050000000000000000e+03,2.500000000000000000e+03,4.000000000000000000e+03
1.677965201638493454e+03,1.000000000000000000e+02,5.000000000000000000e+03,4.250000000000000000e+03
1.177296640670952002e+03,3.000000000000000000e+02,4.250000000000000000e+03,4.250000000000000000e+03
2.517997874332796528e+03,9.000000000000000000e+02,1.750000000000000000e+03,1.000000000000000000e+03
1.867582363344360601e+03,1.750000000000000000e+03,1.000000000000000000e+03,1.250000000000000000e+03
5.873201965525804553e+02,1.700000000000000000e+03,2.750000000000000000e+03,1.000000000000000000e+03
1.222712723610702596e+02,1.900000000000000000e+03,2.500000000000000000e+03,1.500000000000000000e+03
3.309297184794713758e+02,2.700000000000000000e+03,1.250000000000000000e+03,1.500000000000000000e+03
9.029927637065129602e+02,1.950000000000000000e+03,1.750000000000000000e+03,1.250000000000000000e+03
1.961529508390070077e+03,2.000000000000000000e+02,2.750000000000000000e+03,2.750000000000000000e+03
5.349642477360812336e+02,1.600000000000000000e+03,3.000000000000000000e+03,1.000000000000000000e+03
6.053931540512321590e+02,6.000000000000000000e+02,4.500000000000000000e+03,5.000000000000000000e+03
2.222401347210467065e+03,2.500000000000000000e+02,2.000000000000000000e+03,2.750000000000000000e+03
1.562816283961529734e+03,8.000000000000000000e+02,3.250000000000000000e+03,1.000000000000000000e+03
6.723691743434237651e+02,8.500000000000000000e+02,3.000000000000000000e+03,2.750000000000000000e+03
8.493689863460367633e+02,7.000000000000000000e+02,2.500000000000000000e+03,3.500000000000000000e+03
1.432680002099614285e+03,2.500000000000000000e+02,4.750000000000000000e+03,2.250000000000000000e+03
3.549641619960866592e+02,1.600000000000000000e+03,1.500000000000000000e+03,2.750000000000000000e+03
7.019780048054717554e+02,1.350000000000000000e+03,2.250000000000000000e+03,2.000000000000000000e+03
7.858606997307460915e+02,7.000000000000000000e+02,4.750000000000000000e+03,1.500000000000000000e+03
2.226156348718515801e+03,7.000000000000000000e+02,2.500000000000000000e+03,1.000000000000000000e+03
7.819442749816544165e+02,1.700000000000000000e+03,1.750000000000000000e+03,1.750000000000000000e+03
1.519801332308315068e+03,1.500000000000000000e+02,4.000000000000000000e+03,3.750000000000000000e+03
3.455796661308067996e+02,8.500000000000000000e+02,4.750000000000000000e+03,2.000000000000000000e+03
1.286253757716621294e+03,7.000000000000000000e+02,2.750000000000000000e+03,2.250000000000000000e+03
1.823277449237965811e+03,5.500000000000000000e+02,3.250000000000000000e+03,1.250000000000000000e+03
1.162418511699306691e+02,8.500000000000000000e+02,4.750000000000000000e+03,3.000000000000000000e+03
5.848074713317973874e+02,7.500000000000000000e+02,2.750000000000000000e+03,3.750000000000000000e+03
1.786465045552695301e+03,2.500000000000000000e+02,2.250000000000000000e+03,3.500000000000000000e+03
2.460430316538872830e+03,3.500000000000000000e+02,2.500000000000000000e+03,1.500000000000000000e+03
2.228951537832633221e+03,7.000000000000000000e+02,1.750000000000000000e+03,1.750000000000000000e+03
1.701086157171346713e+03,1.500000000000000000e+02,5.000000000000000000e+03,1.750000000000000000e+03
1.899197380388614874e+03,2.500000000000000000e+02,4.500000000000000000e+03,1.000000000000000000e+03
1.863220371870393137e+03,2.000000000000000000e+02,3.500000000000000000e+03,2.250000000000000000e+03
1.872973670865095301e+03,4.500000000000000000e+02,1.750000000000000000e+03,3.000000000000000000e+03
7.060400867256103083e+02,6.500000000000000000e+02,4.500000000000000000e+03,2.250000000000000000e+03
5.423981225000698032e+02,7.500000000000000000e+02,5.000000000000000000e+03,1.750000000000000000e+03
8.985887986521620405e+02,4.500000000000000000e+02,3.750000000000000000e+03,4.000000000000000000e+03
1.393541352723123055e+03,5.000000000000000000e+02,1.000000000000000000e+03,4.750000000000000000e+03
9.292683263039471058e+02,1.450000000000000000e+03,1.500000000000000000e+03,2.250000000000000000e+03
1.777779086825627928e+03,2.000000000000000000e+02,3.000000000000000000e+03,3.000000000000000000e+03
1.075660712576280275e+03,4.500000000000000000e+02,4.000000000000000000e+03,2.750000000000000000e+03
1.679870065225648432e+03,1.000000000000000000e+02,4.000000000000000000e+03,3.250000000000000000e+03
3.225435332752525937e+03,1.000000000000000000e+02,1.750000000000000000e+03,1.750000000000000000e+03
1.405729834410187323e+03,8.000000000000000000e+02,3.250000000000000000e+03,1.250000000000000000e+03
2.697107844603266585e+03,6.500000000000000000e+02,1.250000000000000000e+03,1.750000000000000000e+03
1.195499978821248988e+03,1.150000000000000000e+03,1.250000000000000000e+03,2.750000000000000000e+03
2.165321083397429902e+00,1.500000000000000000e+03,2.250000000000000000e+03,2.750000000000000000e+03
9.073184492964173842e+00,1.600000000000000000e+03,3.000000000000000000e+03,1.750000000000000000e+03
6.358809604974157992e+02,1.400000000000000000e+03,1.750000000000000000e+03,2.500000000000000000e+03
1.000838369460806462e+03,4.000000000000000000e+02,3.750000000000000000e+03,4.000000000000000000e+03
1.468680445319745559e+03,2.100000000000000000e+03,1.000000000000000000e+03,1.250000000000000000e+03
3.063333204596667201e+03,1.000000000000000000e+02,1.750000000000000000e+03,2.000000000000000000e+03
3.182208484593838875e+02,1.900000000000000000e+03,2.250000000000000000e+03,1.500000000000000000e+03
1.096819836247941566e+02,8.500000000000000000e+02,4.500000000000000000e+03,3.250000000000000000e+03
1.708674457037656794e+03,1.500000000000000000e+02,2.250000000000000000e+03,4.500000000000000000e+03
3.064481529687737748e+03,3.000000000000000000e+02,1.500000000000000000e+03,1.750000000000000000e+03
1.533555833395836999e+03,2.000000000000000000e+02,4.750000000000000000e+03,2.250000000000000000e+03
9.472952614208888917e+02,1.000000000000000000e+03,3.750000000000000000e+03,1.000000000000000000e+03
2.844486540585248804e+02,2.100000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03
3.164138316062299054e+02,3.000000000000000000e+03,1.250000000000000000e+03,1.250000000000000000e+03
1.420292918560005091e+03,7.000000000000000000e+02,2.750000000000000000e+03,2.000000000000000000e+03
1.539112967524120904e+03,2.500000000000000000e+02,1.750000000000000000e+03,5.000000000000000000e+03
1.864278900762198646e+03,1.750000000000000000e+03,1.250000000000000000e+03,1.000000000000000000e+03
6.930100963074910396e+02,6.500000000000000000e+02,4.000000000000000000e+03,2.750000000000000000e+03
2.029751451950696719e+03,2.000000000000000000e+02,1.250000000000000000e+03,4.250000000000000000e+03
1.209310883294126143e+03,5.500000000000000000e+02,3.500000000000000000e+03,2.250000000000000000e+03
1.455685215475743462e+03,2.000000000000000000e+02,4.250000000000000000e+03,5.000000000000000000e+03
7.888732380185410875e+02,1.000000000000000000e+03,2.250000000000000000e+03,2.750000000000000000e+03
2.118455210287371301e+03,3.000000000000000000e+02,2.750000000000000000e+03,2.000000000000000000e+03
1.467499036570050521e+03,2.500000000000000000e+02,3.500000000000000000e+03,3.250000000000000000e+03
1.048244560832983552e+03,7.000000000000000000e+02,3.500000000000000000e+03,2.000000000000000000e+03
-8.617524493444670952e+01,1.300000000000000000e+03,3.000000000000000000e+03,2.750000000000000000e+03
8.207656206132487569e+02,9.000000000000000000e+02,3.250000000000000000e+03,2.000000000000000000e+03
1.810788882158471097e+03,1.000000000000000000e+02,2.250000000000000000e+03,4.500000000000000000e+03
1.589399380005286730e+03,3.000000000000000000e+02,2.750000000000000000e+03,3.250000000000000000e+03
4.854791219418339097e+02,8.500000000000000000e+02,4.000000000000000000e+03,2.250000000000000000e+03
1.496781500899288403e+03,2.000000000000000000e+02,5.000000000000000000e+03,2.250000000000000000e+03
1.728979830151910392e+03,3.500000000000000000e+02,1.500000000000000000e+03,4.000000000000000000e+03
1.363224714917800156e+03,1.150000000000000000e+03,1.500000000000000000e+03,2.250000000000000000e+03
2.465626903222660076e+03,1.100000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03
5.114699840227422101e+01,8.500000000000000000e+02,4.000000000000000000e+03,4.250000000000000000e+03
5.572184510825936741e+02,9.000000000000000000e+02,1.250000000000000000e+03,4.750000000000000000e+03
2.523678573486804453e+02,1.800000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03
8.744902233836728556e+01,1.200000000000000000e+03,3.750000000000000000e+03,2.000000000000000000e+03
1.532398031287590129e+03,1.300000000000000000e+03,1.500000000000000000e+03,1.750000000000000000e+03
5.865346342381344584e+02,1.000000000000000000e+03,1.250000000000000000e+03,4.250000000000000000e+03
1.678546578905965362e+03,5.500000000000000000e+02,2.500000000000000000e+03,2.250000000000000000e+03
9.858940914921322474e+02,1.550000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03
1.795605851843163691e+03,3.500000000000000000e+02,3.750000000000000000e+03,1.500000000000000000e+03
2.685425114927702907e+03,6.500000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+03
2.421105362147360211e+03,1.500000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
3.138443070269659074e+02,1.000000000000000000e+03,3.750000000000000000e+03,2.250000000000000000e+03
4.664417641191012081e+02,1.650000000000000000e+03,3.000000000000000000e+03,1.000000000000000000e+03
1.385574061385047571e+03,1.950000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03
3.861478331696162059e+01,1.300000000000000000e+03,2.500000000000000000e+03,3.000000000000000000e+03
3.046161835979147781e+03,2.000000000000000000e+02,2.250000000000000000e+03,1.250000000000000000e+03
6.962346068119595657e+02,6.500000000000000000e+02,3.000000000000000000e+03,3.750000000000000000e+03
3.508057165147683918e+02,7.500000000000000000e+02,4.750000000000000000e+03,2.750000000000000000e+03
1.293515630829782822e+03,3.000000000000000000e+02,5.000000000000000000e+03,2.250000000000000000e+03
2.880723320097622491e+02,8.500000000000000000e+02,2.250000000000000000e+03,4.750000000000000000e+03
1.714280116294191430e+03,3.500000000000000000e+02,1.750000000000000000e+03,3.750000000000000000e+03
1.167827274968948586e+03,3.500000000000000000e+02,4.000000000000000000e+03,3.250000000000000000e+03
2.842345115590060232e+02,2.500000000000000000e+03,1.750000000000000000e+03,1.250000000000000000e+03
1.842145144539947069e+03,9.500000000000000000e+02,1.750000000000000000e+03,1.750000000000000000e+03
1.483020206397434777e+03,7.500000000000000000e+02,3.000000000000000000e+03,1.500000000000000000e+03
1.339483255876009935e+03,1.600000000000000000e+03,2.000000000000000000e+03,1.000000000000000000e+03
8.714265338951154263e+02,1.150000000000000000e+03,1.250000000000000000e+03,3.250000000000000000e+03
1.421340833714110886e+03,3.000000000000000000e+02,2.000000000000000000e+03,4.750000000000000000e+03
1.872674615461161011e+03,1.500000000000000000e+02,3.500000000000000000e+03,2.500000000000000000e+03
8.536807620514700830e+02,1.500000000000000000e+03,2.500000000000000000e+03,1.250000000000000000e+03
9.261741993665291375e+02,1.200000000000000000e+03,2.250000000000000000e+03,2.000000000000000000e+03
9.353120345613124300e+02,6.000000000000000000e+02,3.750000000000000000e+03,2.500000000000000000e+03
4.795792506749785389e+02,2.550000000000000000e+03,1.500000000000000000e+03,1.250000000000000000e+03
1.586589538759344578e+02,2.200000000000000000e+03,1.750000000000000000e+03,1.750000000000000000e+03
2.316052676712494758e+03,1.050000000000000000e+03,1.000000000000000000e+03,1.750000000000000000e+03
1.634796148103821906e+03,5.000000000000000000e+02,2.750000000000000000e+03,2.250000000000000000e+03
1.253037860436666961e+03,3.000000000000000000e+02,5.000000000000000000e+03,2.500000000000000000e+03
1.989897115023632068e+02,1.500000000000000000e+03,1.000000000000000000e+03,3.750000000000000000e+03
1.240955247307217178e+03,5.500000000000000000e+02,4.500000000000000000e+03,1.250000000000000000e+03
1.076146522833119889e+03,3.500000000000000000e+02,4.750000000000000000e+03,3.500000000000000000e+03
5.720074181282825521e+02,1.150000000000000000e+03,4.000000000000000000e+03,1.000000000000000000e+03
1.318452171994158562e+03,8.500000000000000000e+02,2.250000000000000000e+03,2.250000000000000000e+03
5.100169171439765705e+02,7.000000000000000000e+02,2.500000000000000000e+03,4.750000000000000000e+03
7.033668241037712505e+02,8.000000000000000000e+02,4.750000000000000000e+03,1.250000000000000000e+03
8.408024229908351117e+02,1.150000000000000000e+03,2.250000000000000000e+03,2.250000000000000000e+03
2.547582024291560174e+03,3.000000000000000000e+02,2.750000000000000000e+03,1.250000000000000000e+03
4.993649713526119740e+02,1.500000000000000000e+03,3.250000000000000000e+03,1.000000000000000000e+03
9.460581462041045597e+01,8.500000000000000000e+02,3.000000000000000000e+03,5.000000000000000000e+03
3.083137438445219232e+02,9.500000000000000000e+02,4.000000000000000000e+03,2.250000000000000000e+03
2.881198447187080092e+02,1.150000000000000000e+03,2.250000000000000000e+03,3.250000000000000000e+03
9.666322005725760391e+02,4.000000000000000000e+02,4.250000000000000000e+03,4.000000000000000000e+03
9.556109382753056707e+02,2.600000000000000000e+03,1.000000000000000000e+03,1.250000000000000000e+03
1.034102537007722276e+03,5.500000000000000000e+02,2.750000000000000000e+03,3.500000000000000000e+03
2.080232242372480869e+03,7.000000000000000000e+02,1.000000000000000000e+03,2.750000000000000000e+03
1.729446079555542383e+03,1.500000000000000000e+02,3.250000000000000000e+03,3.250000000000000000e+03
1.704092946029668383e+03,5.000000000000000000e+02,1.000000000000000000e+03,4.000000000000000000e+03
1.747699184882776535e+03,1.000000000000000000e+02,5.000000000000000000e+03,2.000000000000000000e+03
3.345311773996709235e+02,2.250000000000000000e+03,1.000000000000000000e+03,2.250000000000000000e+03
3.363964268050822284e+02,9.000000000000000000e+02,4.750000000000000000e+03,1.750000000000000000e+03
1.963848530177200701e+03,1.500000000000000000e+02,2.750000000000000000e+03,3.000000000000000000e+03
4.964793374349610531e+02,7.000000000000000000e+02,4.750000000000000000e+03,2.500000000000000000e+03
8.476691771365203749e+02,2.000000000000000000e+03,1.250000000000000000e+03,1.750000000000000000e+03
1.027753987931653683e+03,1.250000000000000000e+03,2.750000000000000000e+03,1.250000000000000000e+03
1.534843330263797725e+03,2.500000000000000000e+02,3.000000000000000000e+03,3.500000000000000000e+03
2.190503070062732149e+01,1.500000000000000000e+03,3.750000000000000000e+03,1.250000000000000000e+03
1.305544753857337128e+03,2.250000000000000000e+03,1.250000000000000000e+03,1.000000000000000000e+03
2.535172521949941256e+03,1.050000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03
3.095666733874813872e+02,1.400000000000000000e+03,3.250000000000000000e+03,1.500000000000000000e+03
1.568263947248145996e+03,1.500000000000000000e+02,4.250000000000000000e+03,5.000000000000000000e+03
1.811847811361767526e+03,7.500000000000000000e+02,1.500000000000000000e+03,2.500000000000000000e+03
1.895736257571171336e+03,1.000000000000000000e+02,3.750000000000000000e+03,2.500000000000000000e+03
1.534978186181444471e+03,1.500000000000000000e+02,5.000000000000000000e+03,2.750000000000000000e+03
6.044229459776997828e+02,7.000000000000000000e+02,4.250000000000000000e+03,2.500000000000000000e+03
2.628009936297959484e+03,4.500000000000000000e+02,2.500000000000000000e+03,1.000000000000000000e+03
8.301201975258800303e+02,5.500000000000000000e+02,3.000000000000000000e+03,4.000000000000000000e+03
9.677295538475482317e+02,4.000000000000000000e+02,4.500000000000000000e+03,3.750000000000000000e+03
2.625272560615838302e+03,3.500000000000000000e+02,2.000000000000000000e+03,1.750000000000000000e+03
1.048637890155277091e+03,5.000000000000000000e+02,3.000000000000000000e+03,3.500000000000000000e+03
2.793268453992985542e+03,2.500000000000000000e+02,2.250000000000000000e+03,1.500000000000000000e+03
1.177158900188904227e+03,3.000000000000000000e+02,4.500000000000000000e+03,4.000000000000000000e+03
1.738479558977035595e+03,1.300000000000000000e+03,1.750000000000000000e+03,1.250000000000000000e+03
1.205366326543437026e+03,3.000000000000000000e+02,4.000000000000000000e+03,3.750000000000000000e+03
1.087633883484477337e+03,3.500000000000000000e+02,3.750000000000000000e+03,5.000000000000000000e+03
1.087130839564571033e+03,1.800000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
1.173407350709443563e+03,4.000000000000000000e+02,3.250000000000000000e+03,3.500000000000000000e+03
3.801865957781301404e+02,2.650000000000000000e+03,1.250000000000000000e+03,1.500000000000000000e+03
2.813163813435658085e+02,1.550000000000000000e+03,1.000000000000000000e+03,3.500000000000000000e+03
4.513122308083547978e+02,6.500000000000000000e+02,3.750000000000000000e+03,5.000000000000000000e+03
6.899351033955153980e+02,2.600000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03
7.657648314749749261e+02,6.500000000000000000e+02,4.000000000000000000e+03,2.500000000000000000e+03
1.088000096313790891e+03,4.500000000000000000e+02,2.750000000000000000e+03,4.000000000000000000e+03
