7.46E+02,1.65E+03,1.00E+03,2.75E+03
1.28E+01,2.30E+03,2.25E+03,1.00E+03
2.36E+01,5.00E+02,4.50E+03,4.75E+03
2.73E+01,2.60E+03,1.00E+03,1.25E+03
3.32E+01,6.50E+02,3.75E+03,5.00E+03
3.34E+01,8.00E+02,3.50E+03,4.75E+03
3.81E+01,8.00E+02,3.25E+03,5.00E+03
5.52E+01,2.35E+03,1.75E+03,1.25E+03
5.72E+01,8.50E+02,4.00E+03,4.00E+03
5.96E+01,2.20E+03,1.75E+03,1.75E+03
7.58E+01,8.50E+02,3.00E+03,5.00E+03
1.07E+02,2.25E+03,1.00E+03,2.25E+03
1.14E+02,9.00E+02,2.75E+03,5.00E+03
1.14E+02,9.50E+02,4.50E+03,3.00E+03
1.30E+02,2.30E+03,1.50E+03,1.50E+03
1.32E+02,6.50E+02,4.00E+03,4.50E+03
1.37E+02,5.00E+02,4.00E+03,5.00E+03
1.47E+02,8.50E+02,4.75E+03,3.00E+03
1.52E+02,8.50E+02,4.50E+03,3.25E+03
1.52E+02,1.00E+03,4.25E+03,3.00E+03
1.61E+02,7.00E+02,4.25E+03,4.00E+03
1.63E+02,2.20E+03,1.75E+03,1.50E+03
1.70E+02,5.50E+02,4.00E+03,4.75E+03
1.79E+02,8.50E+02,3.00E+03,4.75E+03
1.87E+02,2.10E+03,2.50E+03,1.00E+03
1.92E+02,2.25E+03,2.00E+03,1.00E+03
1.94E+02,9.00E+02,4.00E+03,3.50E+03
1.99E+02,9.00E+02,3.75E+03,3.75E+03
2.01E+02,2.10E+03,1.75E+03,1.75E+03
2.08E+02,1.05E+03,3.00E+03,4.00E+03
2.08E+02,1.05E+03,3.00E+03,4.00E+03
2.13E+02,1.05E+03,2.75E+03,4.25E+03
2.30E+02,2.00E+02,5.00E+03,4.75E+03
2.32E+02,9.50E+02,3.75E+03,3.50E+03
2.37E+02,1.10E+03,3.25E+03,3.50E+03
2.51E+02,1.00E+03,4.50E+03,2.50E+03
2.55E+02,5.50E+02,5.00E+03,3.50E+03
2.57E+02,2.05E+03,2.50E+03,1.00E+03
2.62E+02,1.90E+03,2.50E+03,1.50E+03
2.69E+02,7.00E+02,4.00E+03,4.00E+03
2.78E+02,4.00E+02,4.00E+03,5.00E+03
2.83E+02,7.00E+02,3.25E+03,4.75E+03
2.83E+02,7.50E+02,5.00E+03,2.75E+03
2.85E+02,2.05E+03,1.00E+03,2.50E+03
3.00E+02,2.25E+03,1.75E+03,1.00E+03
3.02E+02,7.50E+02,4.00E+03,3.75E+03
3.02E+02,1.05E+03,3.50E+03,3.25E+03
3.07E+02,1.05E+03,3.25E+03,3.50E+03
3.11E+02,6.00E+02,3.75E+03,4.50E+03
3.12E+02,1.10E+03,4.75E+03,1.75E+03
3.41E+02,1.15E+03,5.00E+03,1.25E+03
3.42E+02,2.15E+03,1.50E+03,1.50E+03
3.42E+02,2.30E+03,1.25E+03,1.25E+03
3.64E+02,1.25E+03,1.75E+03,4.25E+03
