145,2800,1500,1250
875,1550,1000,2500
595,950,4000,1500
315,750,4250,3750
115,1300,3500,2250
755,900,4000,1250
1715,1500,1750,1000
1055,550,4500,1750
2055,200,1750,3750
1690,300,4250,1500
405,850,1750,5000
215,1100,2250,4000
110,1600,1250,3500
1250,800,1250,3250
335,1300,4000,1000
1080,400,3500,4000
715,1850,1250,2000
2160,100,1500,4000
965,550,3750,2750
415,1250,4000,1000
2120,300,1500,3250
520,750,3250,3750
765,1150,3250,1250
680,2300,1500,1250
1610,150,4000,4000
1705,100,4750,3500
565,600,4500,3500
525,600,3250,5000
2955,750,1000,1750
2240,500,1500,2500
210,1500,2500,2250
725,500,3250,4750
170,1250,4500,1250
200,900,3000,4500
2035,200,4750,1000
975,550,3000,3500
620,1750,1000,2500
170,1450,4000,1000
110,2050,2500,1250
1800,300,2750,2750
575,900,3750,2000
310,750,4750,3250
460,1600,2000,2000
2710,300,1750,2000
360,650,4000,4750
1265,350,2500,4250
1670,250,2750,3500
1305,700,3250,1500
745,550,4750,2750
1445,650,3250,1500
2210,200,2000,3250
1760,150,5000,2250
1265,350,4500,2250
655,850,3250,2500
2100,1250,1500,1250
620,1000,4250,1000
160,1550,3750,1000
1215,1850,1000,1750
690,800,3000,3000
1560,200,2750,5000
665,900,2500,3000
1840,650,1750,2250
565,1800,2500,1000
325,850,4000,3000
1030,500,4000,2750
2040,200,3500,2000
865,400,4250,4250
1030,450,3500,3750
1305,450,2000,4000
2070,100,2000,4000
2030,200,1750,4000
580,1500,1250,2750
1440,500,2000,3250
1265,400,2250,4250
1220,450,3750,2500
1030,500,5000,1750
1945,700,1250,2500
2605,950,1250,1500
165,1550,2000,2750
2985,400,2000,1250
1865,200,3250,3000
1145,450,2250,4500
1970,300,4000,1000
225,1050,2250,4250
2115,450,3000,1250
320,1400,2750,2000
400,1200,1250,4000
1680,1750,1000,1500
1470,550,2750,2250
750,650,2750,4000
1265,350,3000,3750
1055,300,3750,4750
115,1050,3750,3250
860,1700,1500,1750
1165,2500,1000,1250
1935,100,2750,4000
1220,400,2500,4250
1865,300,3750,1500
2195,400,1750,2500
1990,300,1250,3750
3065,700,1750,1000
1825,800,2750,1000
1315,400,2000,4250
2000,600,2000,2000
1655,2150,1250,1000
1375,450,3500,2250
1640,100,4500,4750
390,1000,4750,1250
845,1950,1000,2000
3090,700,1250,1500
275,1900,1000,2750
680,850,2000,3750
500,800,2750,4000
300,1150,3250,2500
2285,550,2750,1000
1540,750,2000,2250
755,900,3500,1750
670,600,3000,4500
155,1100,4500,2000
455,1900,1250,2250
740,350,4500,5000
825,650,2250,4000
1085,750,1000,4000
815,1750,1250,2000
1195,450,2000,4500
1455,350,4500,1750
1205,350,4250,2750
705,750,3500,2750
1515,450,3500,2000
1520,600,2750,2000
1340,250,4500,3500
885,2400,1500,1000
1510,950,2000,1750
970,1000,2500,2000
1300,900,2500,1750
1840,1400,1750,1000
1620,300,5000,1000
1915,100,3250,3500
2010,100,4750,1500
740,350,4750,4750
155,1150,4000,2250
2055,150,2000,4000
1905,150,3000,3750
4775,400,1000,1000
320,750,3500,4500
570,1800,1000,2500
1205,850,3250,1250
105,1250,3750,2250
2420,400,2000,2000
1265,350,2750,4000
330,950,2500,4000
460,1150,1250,4000
1210,350,4750,2250
2710,300,2000,1750
1095,1400,2250,1250
2845,1250,1250,1000
760,500,2750,5000
550,1150,1000,4000
1080,550,5000,1000
1115,1100,2250,1750
190,2300,2000,1250
1020,600,2250,3750
2195,800,2250,1000
570,1050,1500,3750
560,550,4500,4000
1945,400,3250,1500
2585,1800,1000,1000
650,1250,2000,2500
550,1150,1000,4000
410,1050,2750,3000
790,600,2250,4500
2080,650,1250,2500
1190,350,2500,4750
2535,300,1500,2500
1755,250,4750,1250
1945,250,1750,3750
355,650,4250,4500
650,1450,1750,2250
940,350,4750,4000
1410,300,3250,3500
585,900,2500,3250
1665,400,2750,2750
355,1700,1500,2500
610,550,4250,4000
1535,400,4250,1500
1250,250,4000,4500
115,1050,4750,2250
310,1250,2750,2500
550,1150,3500,1500
765,1800,2000,1250
1480,250,4000,3250
195,2300,1250,2000
2670,350,2500,1250
730,1400,2500,1500
1150,1350,2500,1000
1625,800,1000,3000
2260,200,2500,2500
1255,2900,1000,1000
310,800,5000,2500
370,800,3750,3500
175,850,3500,4500
1120,350,5000,2500
790,700,3500,2750
1605,250,2000,4500
1365,1500,2000,1000
1970,100,2750,3750
550,1150,1250,3750
150,1050,4000,2750
300,1150,3500,2250
1040,1300,2750,1000
1240,300,2500,5000
695,650,2750,4250
860,650,4000,2250
1560,1050,2500,1000
3615,600,1500,1000
1360,1300,2250,1000
1860,350,1250,4000
1105,650,1250,4250
1970,550,2750,1500
1490,150,5000,4000
765,750,5000,1000
2100,250,2750,2250
1005,950,3500,1000
600,1100,4000,1000
670,1050,2250,2750
605,500,4750,4000
915,600,2500,3750
965,2350,1000,1500
1590,500,2000,3000
365,1450,2500,2000
1445,350,3750,2500
2000,950,2250,1000
500,1700,1250,2500
855,1300,1500,2500
660,1250,1000,3500
2960,450,2250,1000
240,1400,3000,2000
930,600,2250,4000
1660,100,5000,3750
2305,250,2250,2250
895,2400,1250,1250
850,900,2250,2750
1160,400,3500,3500
275,1750,2500,1500
1375,450,2250,3500
165,2150,1000,2500
425,800,4500,2500
2415,100,3250,1000
1585,550,2000,2750
1250,200,4500,5000
105,1800,3000,1250
455,1600,1500,2500
1010,450,5000,2250
1575,1050,2000,1500
1015,1300,1500,2250
2275,550,1750,2000
595,900,1000,4750
575,750,4500,2250
3915,400,1250,1250
1040,400,5000,2500
355,1100,4000,1750
1820,600,2000,2250
1695,100,4000,4750
580,750,3500,3250
170,1250,4250,1500
1015,950,2500,2000
1740,300,1500,4250
150,1650,3000,1500
2165,100,3500,1750
265,1650,1750,2500
990,750,1250,4000
150,2550,2000,1000
570,1500,2750,1250
2020,750,2250,1250
1355,400,4750,1250
1830,600,1750,2500
1100,450,2250,4750
1370,2050,1500,1000
835,1000,1750,3000
1150,700,1750,3250
340,850,2000,5000
275,1900,1750,2000
915,800,2750,2500
2040,200,4500,1250
515,1350,1500,3000
555,800,3250,3250
385,1550,2250,2000
390,1200,4000,1250
2960,200,1000,2500
2210,600,1000,2750
150,1050,2000,4750
540,1000,1000,4500
2270,550,2000,1750
1260,1100,1750,2000
1235,1250,1250,2250
445,950,4250,1750
435,600,5000,3750
820,1750,1000,2250
2140,150,3000,2750
1765,150,3000,4250
1800,700,3000,1000
1745,100,4250,3750
1025,300,5000,3500
1100,400,4500,2750
2520,200,1000,3250
405,2850,1000,1500
320,1400,1500,3250
160,1550,2500,2250
300,1150,1000,4750
980,1200,1250,2750
790,1150,1000,3500
2950,200,2000,1500
585,1400,1000,3250
585,650,3500,4000
1300,400,3000,3250
1035,650,4250,1250
3295,550,1750,1000
660,700,4500,2250
